chrom	start	end	nSites	recombRate	CI95LO	CI95HI
b'CM027507.1'	8890000	8925000	956	3.2424783041169495e-09	2.8434608572554004e-09	3.462451499331556e-09
b'CM027507.1'	8925000	8960000	1038	3.536055915181598e-09	3.3359371380765797e-09	3.7005326918244834e-09
b'CM027507.1'	8960000	8995000	1147	3.48844499877823e-09	3.288326221673212e-09	3.6529217754211156e-09
b'CM027507.1'	8995000	9030000	1098	3.614108233820455e-09	3.413989456715437e-09	3.7785850104633404e-09
b'CM027507.1'	9030000	9065000	1091	3.4716209890688342e-09	3.271502211963816e-09	3.6360977657117196e-09
b'CM027507.1'	9065000	9100000	1059	3.5014642027158673e-09	3.301345425610849e-09	3.6659409793587527e-09
b'CM027507.1'	9100000	9135000	1079	3.5760548551923146e-09	3.3759360780872964e-09	3.7405316318352e-09
b'CM027507.1'	9135000	9170000	904	3.5301539611977717e-09	3.3300351840927534e-09	3.694630737840657e-09
b'CM027507.1'	9170000	9205000	943	3.4480738315138158e-09	3.2479550544087975e-09	3.612550608156701e-09
b'CM027507.1'	9205000	9240000	971	3.5009376690561727e-09	3.3008188919511545e-09	3.665414445699058e-09
b'CM027507.1'	9240000	9275000	1116	3.6304573818237354e-09	3.430338604718717e-09	3.79493415846662e-09
b'CM027507.1'	9275000	9310000	925	3.4222812497060253e-09	3.222162472601007e-09	3.5867580263489106e-09
b'CM027507.1'	9310000	9345000	968	3.0849768016528967e-09	2.7773878695504206e-09	3.2777859869372002e-09
b'CM027507.1'	9345000	9380000	987	3.527359537218532e-09	3.327240760113514e-09	3.6918363138614175e-09
b'CM027507.1'	9380000	9415000	1207	3.6889000167157526e-09	3.4887812396107344e-09	3.853376793358638e-09
b'CM027507.1'	9415000	9450000	1219	3.6199609989422935e-09	3.4198422218372753e-09	3.7844377755851785e-09
b'CM027507.1'	9450000	9485000	1101	3.635862244519587e-09	3.4357434674145687e-09	3.800339021162473e-09
b'CM027507.1'	9485000	9520000	1058	3.4863129690414353e-09	3.286194191936417e-09	3.6507897456843207e-09
b'CM027507.1'	9520000	9555000	1080	3.5147687257015264e-09	3.314649948596508e-09	3.6792455023444117e-09
b'CM027507.1'	9555000	9590000	1212	3.6357515695801133e-09	3.435632792475095e-09	3.800228346222999e-09
b'CM027507.1'	9590000	9625000	1023	3.5263623985811633e-09	3.326243621476145e-09	3.6908391752240487e-09
b'CM027507.1'	9625000	9660000	871	3.240363064809006e-09	2.841345617947457e-09	3.4603362600236126e-09
b'CM027507.1'	9660000	9695000	1074	3.5170368525059854e-09	3.316918075400967e-09	3.6815136291488707e-09
b'CM027507.1'	9695000	9730000	1142	3.663867024449816e-09	3.463748247344798e-09	3.8283438010927015e-09
b'CM027507.1'	9730000	9765000	1151	3.6726391958276286e-09	3.4725204187226103e-09	3.837115972470514e-09
b'CM027507.1'	9765000	9800000	1163	3.5669364699012784e-09	3.36681769279626e-09	3.731413246544164e-09
b'CM027507.1'	9800000	9835000	1138	3.5594932254943404e-09	3.359374448389322e-09	3.7239700021372258e-09
b'CM027507.1'	9835000	9870000	1325	3.6962165052091062e-09	3.496097728104088e-09	3.860693281851992e-09
b'CM027507.1'	9870000	9905000	1264	3.570566395079575e-09	3.3704476179745567e-09	3.735043171722461e-09
b'CM027507.1'	9905000	9940000	1124	3.627561624059102e-09	3.4274428469540836e-09	3.792038400701988e-09
b'CM027507.1'	9940000	9975000	1183	3.6336818536180007e-09	3.4335630765129824e-09	3.798158630260886e-09
b'CM027507.1'	9975000	10010000	1285	3.6643263963941034e-09	3.464207619289085e-09	3.828803173036988e-09
b'CM027507.1'	10010000	10045000	1095	3.612744780052224e-09	3.4126260029472056e-09	3.777221556695109e-09
b'CM027507.1'	10045000	10080000	1111	3.6040602263348273e-09	3.403941449229809e-09	3.768537002977713e-09
b'CM027507.1'	10080000	10115000	1166	3.637805204568115e-09	3.4376864274630966e-09	3.802281981211e-09
b'CM027507.1'	10115000	10150000	1375	3.6172366927398784e-09	3.41711791563486e-09	3.781713469382763e-09
b'CM027507.1'	10150000	10185000	1277	3.665535189028969e-09	3.4654164119239507e-09	3.830011965671855e-09
b'CM027507.1'	10185000	10220000	1165	3.639357728024613e-09	3.4392389509195948e-09	3.803834504667498e-09
b'CM027507.1'	10220000	10255000	1393	3.630367044586815e-09	3.430248267481797e-09	3.7948438212297005e-09
b'CM027507.1'	10255000	10290000	908	3.1527920742735854e-09	2.880281771061626e-09	3.3478109641993763e-09
b'CM027507.1'	10290000	10325000	1155	3.655410560431398e-09	3.45529178332638e-09	3.819887337074284e-09
b'CM027507.1'	10325000	10360000	817	3.232353557276922e-09	2.8333361104153728e-09	3.4523267524915284e-09
b'CM027507.1'	10360000	10395000	986	3.4670977421301535e-09	3.266978965025135e-09	3.631574518773039e-09
b'CM027507.1'	10395000	10430000	801	3.268920422454778e-09	3.0201547366262332e-09	3.473981168616001e-09
b'CM027507.1'	10430000	10465000	985	3.448386464569336e-09	3.2482676874643178e-09	3.6128632412122214e-09
b'CM027507.1'	10465000	10500000	719	3.5068956699644766e-09	3.3067768928594584e-09	3.671372446607362e-09
b'CM027507.1'	10500000	10535000	667	2.6893576912985922e-09	2.433954809121967e-09	2.9622764067035047e-09
b'CM027507.1'	10535000	10570000	575	1.6870896833938745e-09	1.2871216691297564e-09	2.402195274802845e-09
b'CM027507.1'	10570000	10605000	796	2.989633431948332e-09	2.6547507992129314e-09	3.2577599917919833e-09
b'CM027507.1'	10605000	10640000	739	3.1887039002004324e-09	2.8029651814559553e-09	3.4399086460940064e-09
b'CM027507.1'	10640000	10675000	709	3.148041635322301e-09	2.749645696861052e-09	3.406490480980367e-09
b'CM027507.1'	10675000	10710000	749	2.135229945486996e-09	1.812163061131313e-09	2.461445183642565e-09
b'CM027507.1'	10710000	10745000	712	1.2650483206984674e-09	8.175903472469969e-10	1.8234922839928754e-09
b'CM027507.1'	10745000	10780000	746	3.312213375740819e-09	2.880298466347392e-09	3.5624123095341187e-09
b'CM027507.1'	10780000	10815000	751	9.529442018644119e-10	6.174389588323593e-10	1.3329301889844913e-09
b'CM027507.1'	10815000	10850000	959	3.415370805808987e-09	3.2152520287039686e-09	3.5798475824518723e-09
b'CM027507.1'	10850000	10885000	795	7.578658851110208e-10	5.876612985750828e-10	1.0067782952389424e-09
b'CM027507.1'	10885000	10920000	867	3.093647757487772e-09	2.786058825385296e-09	3.2864569427720756e-09
b'CM027507.1'	10920000	10955000	898	2.7735164005841325e-09	2.2503497572438433e-09	3.0132211732817676e-09
b'CM027507.1'	10955000	10990000	1014	3.368397555385939e-09	3.1119737509736742e-09	3.616463634175516e-09
b'CM027507.1'	10990000	11025000	1105	3.0863692248230203e-09	2.778780292720544e-09	3.2791784101073238e-09
b'CM027507.1'	11025000	11060000	890	2.6485926973766987e-09	2.278646845646363e-09	2.8598172130327265e-09
b'CM027507.1'	11060000	11095000	1128	3.649615970598257e-09	3.4494971934932386e-09	3.814092747241142e-09
b'CM027507.1'	11095000	11130000	992	3.4300287319540578e-09	3.2299099548490395e-09	3.594505508596943e-09
b'CM027507.1'	11130000	11165000	855	3.105266024798403e-09	2.797677092695927e-09	3.2980752100827067e-09
b'CM027507.1'	11165000	11200000	731	2.172842131948567e-09	1.849775247592884e-09	2.499057370104136e-09
b'CM027507.1'	11200000	11235000	726	1.5524487081648553e-09	1.132201082577178e-09	2.052203201508684e-09
b'CM027507.1'	11235000	11270000	960	2.979396805637655e-09	2.4937185136094863e-09	3.26718598146116e-09
b'CM027507.1'	11270000	11305000	797	1.987154408265192e-09	1.6518684148515997e-09	2.4078716637434007e-09
b'CM027507.1'	11305000	11340000	756	2.6844712626541514e-09	2.4290683804775264e-09	2.957389978059064e-09
b'CM027507.1'	11340000	11375000	876	2.4787373285332785e-09	2.0765354844813482e-09	2.87675242719039e-09
b'CM027507.1'	11375000	11410000	1291	3.633448324766014e-09	3.433329547660996e-09	3.7979251014089e-09
b'CM027507.1'	11410000	11445000	858	3.022801612678024e-09	2.5439211662695987e-09	3.2721426049756993e-09
b'CM027507.1'	11445000	11480000	915	3.009968533167039e-09	2.6750859004316386e-09	3.2780950930106904e-09
b'CM027507.1'	11480000	11515000	844	3.432702312142548e-09	3.2325835350375298e-09	3.5971790887854334e-09
b'CM027507.1'	11515000	11550000	752	2.518497844094453e-09	2.1661581144798828e-09	2.776453523133865e-09
b'CM027507.1'	11550000	11585000	1062	3.504621039824899e-09	3.3045022627198807e-09	3.6690978164677844e-09
b'CM027507.1'	11585000	11620000	1308	3.688754933221379e-09	3.488636156116361e-09	3.8532317098642645e-09
b'CM027507.1'	11620000	11655000	1441	3.6418563093771843e-09	3.441737532272166e-09	3.80633308602007e-09
b'CM027507.1'	11655000	11690000	1222	3.5263291724508303e-09	3.326210395345812e-09	3.6908059490937156e-09
b'CM027507.1'	11690000	11725000	1276	3.647177574656147e-09	3.447058797551129e-09	3.811654351299032e-09
b'CM027507.1'	11725000	11760000	1128	3.4886137307639438e-09	3.2884949536589255e-09	3.653090507406829e-09
b'CM027507.1'	11760000	11795000	1208	3.6478052056163216e-09	3.4476864285113033e-09	3.812281982259207e-09
b'CM027507.1'	11795000	11830000	1194	3.6539438809984655e-09	3.4538251038934473e-09	3.818420657641351e-09
b'CM027507.1'	11830000	11865000	1218	3.6740810443446535e-09	3.4739622672396353e-09	3.838557820987539e-09
b'CM027507.1'	11865000	11900000	1195	3.5758343330105653e-09	3.375715555905547e-09	3.740311109653451e-09
b'CM027507.1'	11900000	11935000	1197	3.6020318952325603e-09	3.401913118127542e-09	3.766508671875446e-09
b'CM027507.1'	11935000	11970000	1171	3.6455800008236454e-09	3.445461223718627e-09	3.81005677746653e-09
b'CM027507.1'	11970000	12005000	1459	3.706165189031104e-09	3.5060464119260858e-09	3.870641965673989e-09
b'CM027507.1'	12005000	12040000	1378	3.674725347491223e-09	3.474606570386205e-09	3.839202124134108e-09
b'CM027507.1'	12040000	12075000	1273	3.72982786946632e-09	3.5297090923613017e-09	3.894304646109206e-09
b'CM027507.1'	12075000	12110000	1391	3.7013025862416885e-09	3.5011838091366703e-09	3.8657793628845735e-09
b'CM027507.1'	12110000	12145000	1165	3.5645133272360834e-09	3.364394550131065e-09	3.728990103878969e-09
b'CM027507.1'	12145000	12180000	1178	3.4287330311135167e-09	3.2286142540084984e-09	3.593209807756402e-09
b'CM027507.1'	12180000	12215000	1322	3.5044754833606984e-09	3.30435670625568e-09	3.6689522600035837e-09
b'CM027507.1'	12215000	12250000	1374	3.6798530498685643e-09	3.479734272763546e-09	3.84432982651145e-09
b'CM027507.1'	12250000	12285000	1402	3.6611264007883758e-09	3.4610076236833575e-09	3.825603177431261e-09
b'CM027507.1'	12285000	12320000	1377	3.754166187299132e-09	3.554047410194114e-09	3.918642963942018e-09
b'CM027507.1'	12320000	12355000	1441	3.6712634448439e-09	3.471144667738882e-09	3.835740221486786e-09
b'CM027507.1'	12355000	12390000	1407	3.685102541976309e-09	3.484983764871291e-09	3.849579318619195e-09
b'CM027507.1'	12390000	12425000	1444	3.7079236908471767e-09	3.5078049137421585e-09	3.872400467490062e-09
b'CM027507.1'	12425000	12460000	1176	3.6493021551181698e-09	3.4491833780131515e-09	3.813778931761055e-09
b'CM027507.1'	12460000	12495000	1453	3.706050020878276e-09	3.505931243773258e-09	3.8705267975211615e-09
b'CM027507.1'	12495000	12530000	1194	3.6114799404928815e-09	3.4113611633878633e-09	3.775956717135767e-09
b'CM027507.1'	12530000	12565000	1130	3.6690508919940912e-09	3.468932114889073e-09	3.833527668636977e-09
b'CM027507.1'	12565000	12600000	1147	3.731721404167947e-09	3.5316026270629286e-09	3.896198180810832e-09
b'CM027507.1'	12600000	12635000	1278	3.6758021815444085e-09	3.4756834044393902e-09	3.8402789581872935e-09
b'CM027507.1'	12635000	12670000	1148	3.6154089008441776e-09	3.4152901237391593e-09	3.779885677487063e-09
b'CM027507.1'	12670000	12705000	1153	3.652742419395916e-09	3.452623642290898e-09	3.8172191960388015e-09
b'CM027507.1'	12705000	12740000	1054	3.083702384454562e-09	2.7761134523520857e-09	3.2765115697388653e-09
b'CM027507.1'	12740000	12775000	1194	3.6999047239185568e-09	3.4997859468135385e-09	3.864381500561442e-09
b'CM027507.1'	12775000	12810000	950	3.5284331787253863e-09	3.328314401620368e-09	3.6929099553682717e-09
b'CM027507.1'	12810000	12845000	1256	3.6637954877635113e-09	3.463676710658493e-09	3.828272264406397e-09
b'CM027507.1'	12845000	12880000	1126	3.553729142215028e-09	3.35361036511001e-09	3.7182059188579135e-09
b'CM027507.1'	12880000	12915000	1352	3.459173014439525e-09	3.2590542373345065e-09	3.62364979108241e-09
b'CM027507.1'	12915000	12950000	1344	3.6678172684433184e-09	3.4676984913383e-09	3.832294045086204e-09
b'CM027507.1'	12950000	12985000	1255	3.6753597182714295e-09	3.4752409411664112e-09	3.839836494914315e-09
b'CM027507.1'	12985000	13020000	1390	3.708567402781463e-09	3.508448625676445e-09	3.873044179424349e-09
b'CM027507.1'	13020000	13055000	1163	3.6416225440402845e-09	3.4415037669352663e-09	3.8060993206831695e-09
b'CM027507.1'	13055000	13090000	1250	3.594618802652081e-09	3.3945000255470627e-09	3.759095579294966e-09
b'CM027507.1'	13090000	13125000	1317	3.641228087204726e-09	3.441109310099708e-09	3.805704863847611e-09
b'CM027507.1'	13125000	13160000	1165	3.671888592712484e-09	3.4717698156074657e-09	3.83636536935537e-09
b'CM027507.1'	13160000	13195000	1308	3.5898304561254746e-09	3.3897116790204563e-09	3.75430723276836e-09
b'CM027507.1'	13195000	13230000	1187	3.5686116107853766e-09	3.3684928336803584e-09	3.733088387428262e-09
b'CM027507.1'	13230000	13265000	1050	3.425820364677575e-09	3.2257015875725566e-09	3.5902971413204602e-09
b'CM027507.1'	13265000	13300000	1208	3.632295106085799e-09	3.4321763289807807e-09	3.796771882728685e-09
b'CM027507.1'	13300000	13335000	1161	3.5946405592641144e-09	3.394521782159096e-09	3.759117335907e-09
b'CM027507.1'	13335000	13370000	1324	3.610251164882834e-09	3.410132387777816e-09	3.774727941525719e-09
b'CM027507.1'	13370000	13405000	1314	3.649098068637902e-09	3.4489792915328837e-09	3.813574845280787e-09
b'CM027507.1'	13405000	13440000	1386	3.672905004870295e-09	3.4727862277652768e-09	3.837381781513181e-09
b'CM027507.1'	13440000	13475000	1172	3.582641078273076e-09	3.3825223011680575e-09	3.747117854915962e-09
b'CM027507.1'	13475000	13510000	1294	3.664298845901692e-09	3.464180068796674e-09	3.828775622544578e-09
b'CM027507.1'	13510000	13545000	1301	3.6510406739590602e-09	3.450921896854042e-09	3.815517450601946e-09
b'CM027507.1'	13545000	13580000	1263	3.592429070596416e-09	3.3923102934913975e-09	3.756905847239301e-09
b'CM027507.1'	13580000	13615000	1262	3.6038568493093e-09	3.4037380722042816e-09	3.768333625952185e-09
b'CM027507.1'	13615000	13650000	1181	3.540220414506645e-09	3.3401016374016267e-09	3.7046971911495303e-09
b'CM027507.1'	13650000	13685000	1249	3.5347100795394155e-09	3.3345913024343973e-09	3.699186856182301e-09
b'CM027507.1'	13685000	13720000	1252	3.590658862777129e-09	3.3905400856721107e-09	3.755135639420015e-09
b'CM027507.1'	13720000	13755000	1221	3.6147128075015726e-09	3.4145940303965544e-09	3.779189584144458e-09
b'CM027507.1'	13755000	13790000	1242	3.5774898456468505e-09	3.3773710685418323e-09	3.7419666222897355e-09
b'CM027507.1'	13790000	13825000	1245	3.661550536480566e-09	3.461431759375548e-09	3.8260273131234514e-09
b'CM027507.1'	13825000	13860000	1120	3.4399174668505077e-09	3.2397986897454894e-09	3.604394243493393e-09
b'CM027507.1'	13860000	13895000	1264	3.5950000163324886e-09	3.3948812392274703e-09	3.759476792975374e-09
b'CM027507.1'	13895000	13930000	1102	3.5612172005130565e-09	3.361098423408038e-09	3.7256939771559414e-09
b'CM027507.1'	13930000	13965000	1370	3.6292651431328085e-09	3.4291463660277902e-09	3.793741919775694e-09
b'CM027507.1'	13965000	14000000	1413	3.616606578688113e-09	3.416487801583095e-09	3.781083355330999e-09
b'CM027507.1'	14000000	14035000	1215	3.556679173267288e-09	3.35656039616227e-09	3.7211559499101735e-09
b'CM027507.1'	14035000	14070000	1400	3.6491923078758937e-09	3.4490735307708754e-09	3.8136690845187795e-09
b'CM027507.1'	14070000	14105000	1176	3.3653166299341103e-09	3.1088928255218456e-09	3.6133827087236873e-09
b'CM027507.1'	14105000	14140000	1010	3.0794651660186438e-09	2.7718762339161676e-09	3.2722743513029472e-09
b'CM027507.1'	14140000	14175000	903	3.215394888194245e-09	2.8296561694497678e-09	3.466599634087819e-09
b'CM027507.1'	14175000	14210000	1022	3.448481295019611e-09	3.2483625179145927e-09	3.6129580716624963e-09
b'CM027507.1'	14210000	14245000	1308	3.4169519439400067e-09	3.2168331668349884e-09	3.581428720582892e-09
b'CM027507.1'	14245000	14280000	867	2.6204386193481103e-09	2.1365134527425516e-09	2.8719422483821437e-09
b'CM027507.1'	14280000	14315000	534	1.908013889706505e-09	1.6279494153170638e-09	2.2838437957917056e-09
b'CM027507.1'	14315000	14350000	964	3.01689776681489e-09	2.538017320406465e-09	3.2662387591125654e-09
b'CM027507.1'	14350000	14385000	710	2.0808179247703217e-09	1.6366490092337636e-09	2.4419253076549616e-09
b'CM027507.1'	14385000	14420000	1028	1.9391002749802615e-09	1.5214378508899022e-09	2.4286180846011818e-09
b'CM027507.1'	14420000	14455000	1166	2.824526607429456e-09	2.2253689672607433e-09	3.202491483493241e-09
b'CM027507.1'	14455000	14490000	1248	3.191165353421599e-09	2.805426634677122e-09	3.442370099315173e-09
b'CM027507.1'	14490000	14525000	1166	2.1685568121141163e-09	1.7438792190225006e-09	2.555764289306791e-09
b'CM027507.1'	14525000	14560000	1078	3.4018721287094226e-09	3.2017533516044043e-09	3.566348905352308e-09
b'CM027507.1'	14560000	14595000	1255	3.5656894849528987e-09	3.3655707078478804e-09	3.730166261595784e-09
b'CM027507.1'	14595000	14630000	776	2.0350703419514493e-09	1.6541974642703782e-09	2.4673871742842506e-09
b'CM027507.1'	14630000	14665000	791	1.5167366047636864e-09	1.0070816920466474e-09	2.085287455607194e-09
b'CM027507.1'	14665000	14700000	924	1.81800224844663e-09	1.3293085379479855e-09	2.363604400793077e-09
b'CM027507.1'	14700000	14735000	895	2.2978953343311137e-09	1.7900477425736318e-09	2.6645480591791514e-09
b'CM027507.1'	14735000	14770000	730	2.079169188061238e-09	1.7114060681040061e-09	2.850595960522463e-09
b'CM027507.1'	14770000	14805000	592	1.0886316928301353e-09	8.197232695236222e-10	1.5224801777454792e-09
b'CM027507.1'	14805000	14840000	824	2.436057299938072e-09	2.0338554558861416e-09	2.8340723985951833e-09
b'CM027507.1'	14840000	14875000	703	2.298258161309504e-09	1.7904105695520222e-09	2.664910886157542e-09
b'CM027507.1'	14875000	14910000	727	2.8211689946289444e-09	2.2220113544602318e-09	3.1991338706927294e-09
b'CM027507.1'	14910000	14945000	1233	3.592652430597126e-09	3.3925336534921076e-09	3.757129207240011e-09
b'CM027507.1'	14945000	14980000	886	1.4869456838431298e-09	9.772907711260908e-10	2.0554965346866373e-09
b'CM027507.1'	14980000	15015000	744	1.1447215040022359e-09	8.213771721371418e-10	1.5347485146904785e-09
b'CM027507.1'	15015000	15050000	526	2.1548320321559923e-09	1.8317651478003095e-09	2.4810472703115616e-09
b'CM027507.1'	15050000	15085000	582	3.1478270252633865e-09	2.7494310868021373e-09	3.4062758709214523e-09
b'CM027507.1'	15085000	15120000	1093	2.4696307083666843e-09	2.067428864314754e-09	2.8676458070237957e-09
b'CM027507.1'	15120000	15155000	847	2.9853032528348363e-09	2.4996249608066676e-09	3.2730924286583414e-09
b'CM027507.1'	15155000	15190000	669	9.951730948103999e-10	7.568347846114731e-10	1.4016624480988631e-09
b'CM027507.1'	15190000	15225000	496	1.07435468475933e-09	8.054462614528168e-10	1.5082031696746739e-09
b'CM027507.1'	15225000	15260000	615	9.858775570378108e-10	6.581999636453383e-10	1.41892239591455e-09
b'CM027507.1'	15260000	15295000	547	1.977622765587982e-09	1.64233677217439e-09	2.398340021066191e-09
b'CM027507.1'	15295000	15330000	400	1.286592480597567e-09	8.391345071460964e-10	1.8450364438919749e-09
b'CM027507.1'	15330000	15365000	764	1.932778974123741e-09	1.5151165500333815e-09	2.422296783744661e-09
